"ID","NAME","FACILITYID__C","PROGRAM_CODE__C","PROGRAM_VALUE__C","SERVICE_CODE__C","SERVICE_VALUE__C","STATE__C","AVATAR_UPLOAD_ID__C","LOCATION__C","PROGRAM__C","SERVICE_LINE__C","ASSESSMENT_ONLY__C","END_DATE__C","START_DATE__C"
"a0NU0000009rYHsMAM","SC-001946","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991097-MG/H0046","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHtMAM","SC-001947","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991097-MG/T1023HE","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHuMAM","SC-001948","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991097-MG/T1023HE","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHvMAM","SC-001949","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999991097-T1015","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHwMAM","SC-001950","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999991097-T1015","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHxMAM","SC-001951","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0001","H0001-CFARS - SA","FL","10-9999991097-H0001","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHyMAM","SC-001952","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0001","H0001-CFARS - SA","FL","10-9999991097-H0001","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHzMAM","SC-001953","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991097-H0001HN","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYI0MAM","SC-001954","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991097-H0001HN","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYI1MAM","SC-001955","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991097-H0031","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYI2MAM","SC-001956","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991097-H0031","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYI3MAM","SC-001957","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991097-H0031HN","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYI4MAM","SC-001958","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991097-H0031HN","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYI5MAM","SC-001959","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991097-H0032","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYI6MAM","SC-001960","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991097-H0032","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYI7MAM","SC-001961","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991097-H0032TS","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYI8MAM","SC-001962","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991097-H0032TS","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYM0MAM","SC-002198","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991093-H0031HN","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYM1MAM","SC-002199","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991093-H0032","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYM2MAM","SC-002200","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991093-H0032","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYM3MAM","SC-002201","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991093-H0032TS","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYM4MAM","SC-002202","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991093-H0032TS","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYM5MAM","SC-002203","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991093-H2017","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYM6MAM","SC-002204","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991093-H2017","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYM7MAM","SC-002205","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991093-H2019HO","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYM8MAM","SC-002206","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991093-H2019HO","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYMBMA2","SC-002209","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991093-H2019HR","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYMCMA2","SC-002210","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991093-H2019HR","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYMDMA2","SC-002211","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981093-90804","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMEMA2","SC-002212","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981093-90804","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMFMA2","SC-002213","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981093-90806","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMGMA2","SC-002214","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981093-90806","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMHMA2","SC-002215","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981093-90832","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMIMA2","SC-002216","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981093-90832","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMJMA2","SC-002217","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981093-90834","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMKMA2","SC-002218","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981093-90834","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMLMA2","SC-002219","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981093-90837","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMMMA2","SC-002220","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981093-90837","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMNMA2","SC-002221","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981093-90846","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQ4MAM","SC-002450","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991094-H2019HO","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYQ7MAM","SC-002453","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991094-H2019HR","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYQ8MAM","SC-002454","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991094-H2019HR","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYQ9MAM","SC-002455","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981094-90804","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQAMA2","SC-002456","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981094-90804","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQBMA2","SC-002457","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981094-90806","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQCMA2","SC-002458","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981094-90806","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQDMA2","SC-002459","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981094-90832","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQEMA2","SC-002460","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981094-90832","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQFMA2","SC-002461","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981094-90834","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQGMA2","SC-002462","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981094-90834","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQHMA2","SC-002463","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981094-90837","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQIMA2","SC-002464","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981094-90837","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQJMA2","SC-002465","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981094-90846","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQKMA2","SC-002466","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981094-90846","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQLMA2","SC-002467","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981094-90847","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQMMA2","SC-002468","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981094-90847","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQNMA2","SC-002469","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981094-90808L","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQOMA2","SC-002470","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981094-90808L","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQPMA2","SC-002471","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981094-90808N","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQQMA2","SC-002472","10","9999981094","FL-MNTR-OPT-Tampa-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981094-90808N","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYQRMA2","SC-002473","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0004","H0004-Individual Therapy","FL","10-9999981094-H0004","Tampa","Tampa","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYQSMA2","SC-002474","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0004","H0004-Individual Therapy","FL","10-9999981094-H0004","Tampa","Tampa","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYI9MAM","SC-001963","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991097-H2017","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYIAMA2","SC-001964","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991097-H2017","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYIBMA2","SC-001965","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991097-H2019HO","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYICMA2","SC-001966","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991097-H2019HO","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYIFMA2","SC-001969","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991097-H2019HR","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYIGMA2","SC-001970","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991097-H2019HR","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYIHMA2","SC-001971","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981097-90804","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIIMA2","SC-001972","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981097-90804","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIJMA2","SC-001973","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981097-90806","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIKMA2","SC-001974","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981097-90806","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYILMA2","SC-001975","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981097-90832","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIMMA2","SC-001976","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981097-90832","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYINMA2","SC-001977","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981097-90834","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIOMA2","SC-001978","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981097-90834","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIPMA2","SC-001979","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981097-90837","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIQMA2","SC-001980","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981097-90837","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIRMA2","SC-001981","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981097-90846","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYISMA2","SC-001982","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981097-90846","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYITMA2","SC-001983","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981097-90847","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIUMA2","SC-001984","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981097-90847","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIVMA2","SC-001985","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981097-90808L","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIWMA2","SC-001986","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981097-90808L","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMOMA2","SC-002222","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981093-90846","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMPMA2","SC-002223","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981093-90847","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMQMA2","SC-002224","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981093-90847","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMRMA2","SC-002225","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981093-90808L","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMSMA2","SC-002226","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981093-90808L","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMTMA2","SC-002227","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981093-90808N","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMUMA2","SC-002228","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981093-90808N","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMVMA2","SC-002229","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","H0004","H0004-Individual Therapy","FL","10-9999981093-H0004","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMWMA2","SC-002230","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","H0004","H0004-Individual Therapy","FL","10-9999981093-H0004","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYMXMA2","SC-002231","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981093-H0031HO","Sarasota","Sarasota","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYMYMA2","SC-002232","10","9999981093","FL-MNTR-OPT-Sarasota-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981093-H0031HO","Sarasota","Sarasota","Outpatient Therapy","true","","2012-01-01"
