"ID","OWNERID","NAME","LASTMODIFIEDDATE","LASTMODIFIEDBYID","ALIAS__C","CITY__C","FACILITYID__C","PHONE__C","PROGRAMID__C","PROGRAM__C","SERVICE_VALUE__C","SETTING__C","STATE__C","STREET__C","UNIQUEID__C","ZIP__C"
"a0vU0000001l7dEIAQ","005U0000001BtzpIAC","010895","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010895","Miami","10.0","954-423-1919","010895001","FL-MNTR-IFCS-IIH-S MIAMI-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","12955 Sw 132nd St, Ste 202","10||010895001","33186-6224"
"a0vU0000001l7dFIAQ","005U0000001BtzpIAC","010896","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010896","Fort Lauderdale","10.0","954-316-4926","010896001","FL-MNTR-IFCS-IIH-S BROWARD-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","4101 Ravenswood Rd, Ste 323","10||010896001","33312-5354"
"a0vU0000001l7dGIAQ","005U0000001BtzpIAC","010897","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010897","Tamarac","10.0","","010897001","FL-MNTR-IFCS-IIH-N BROWARD-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","5850 N Hiatus Rd, Ste E","10||010897001","33321-6425"
"a0vU0000001l7dHIAQ","005U0000001BtzpIAC","010898","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010898","Miami Lakes","10.0","305-823-8665","010898001","FL-MNTR-IFCS-IIH-N MIAMI-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","14400 Nw 77th Ct","10||010898001","33016-1589"
"a0vU0000001l7dIIAQ","005U0000001BtzpIAC","010010","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010010","Plantation","10.0","","CI0100101","CI-FL-MNTR-HH-OLD Broward-IDD","IDD - Residential Host Home","Outpatient","FL","600 N Pine Island Rd Suite 230","10||CI0100101","33324"
"a0vU0000001l7dJIAQ","005U0000001BtzpIAC","010020","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010020","Miami","10.0","","CI0100201","CI-FL-MNTR-HH-OLD Miami-IDD","IDD - Residential Host Home","Outpatient","FL","7300 N Kendall Dr Suite 360","10||CI0100201","33122"
"a0vU0000001l7dKIAQ","005U0000001BtzpIAC","010021","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010021","Miami","10.0","","CI0100211","CI-FL-MNTR-CS-Miami-MH","ARY - Host Home","Outpatient","FL","7300 N Kendall Dr Suite 360","10||CI0100211","33122"
"a0vU0000001l7dLIAQ","005U0000001BtzpIAC","010021","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010021","Miami","10.0","","CI0100212","CI-FL-MNTR-TFC-Miami-ARY","ARY - Host Home","Outpatient","FL","7300 N Kendall Dr Suite 360","10||CI0100212","33122"
"a0vU0000001l7dMIAQ","005U0000001BtzpIAC","010021","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010021","Miami","10.0","","CI0100213","CI-FL-MNTR-HH-Miami-IDD","ARY - Host Home","Outpatient","FL","7300 N Kendall Dr Suite 360","10||CI0100213","33122"
"a0vU0000001l7dNIAQ","005U0000001BtzpIAC","010030","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010030","Fort Myers","10.0","","CI0100301","CI-FL-MNTR-HH-OLD Fort Myers-IDD","IDD - Residential Host Home","Outpatient","FL","8290 College Parkway Suite 202","10||CI0100301","33919"
"a0vU0000001l7dOIAQ","005U0000001BtzpIAC","010040","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010040","Tampa","10.0","","CI0100401","CI-FL-MNTR-HH-OLD Tampa-IDD","IDD - Residential Host Home","Outpatient","FL","4600 W Cypress St Suite 465","10||CI0100401","33607"
"a0vU0000001l7dPIAQ","005U0000001BtzpIAC","010056","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010056","Jacksonville","10.0","","CI0100561","CI-FL-MNTR-CS-Jacksonville-MH","ARY - Host Home","Outpatient","FL","8230 Baycenter Rd","10||CI0100561","32256"
"a0vU0000001l7dQIAQ","005U0000001BtzpIAC","010056","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010056","Jacksonville","10.0","","CI0100562","CI-FL-MNTR-TFC-Jacksonville-ARY","ARY - Host Home","Outpatient","FL","8230 Baycenter Rd","10||CI0100562","32256"
"a0vU0000001l7dRIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:02.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101001","CI-FL-MNTR-TFC-West Palm-ARY","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101001","33407"
"a0vU0000001l7dSIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101002","CI-FL-MNTR-CS-West Palm-MH","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101002","33407"
"a0vU0000001l7dTIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101003","CI-FL-MNTR-HH-West Palm-IDD","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101003","33407"
"a0vU0000001l7dUIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101011","CI-FL-MNTR-CS-OLD West Palm-MH","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101011","33407"
"a0vU0000001l7dVIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101012","CI-FL-MNTR-TFC-OLD West Palm-ARY","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101012","33407"
"a0vU0000001l7dWIAQ","005U0000001BtzpIAC","010100","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010100","West Palm Beach","10.0","","CI0101013","CI-FL-MNTR-HH-OLD West Palm-IDD","ARY - Host Home","Outpatient","FL","701 Northpoint Parkway Suite 315","10||CI0101013","33407"
"a0vU0000001l7dXIAQ","005U0000001BtzpIAC","010200","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010200","Sarasota","10.0","","CI0102001","CI-FL-MNTR-TFC-Sarasota-ARY","ARY - Host Home","Outpatient","FL","2055 Wood St Suite 118","10||CI0102001","34237"
"a0vU0000001l7dYIAQ","005U0000001BtzpIAC","010200","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010200","Sarasota","10.0","","CI0102002","CI-FL-MNTR-CS-Sarasota-MH","ARY - Host Home","Outpatient","FL","2055 Wood St Suite 118","10||CI0102002","34237"
"a0vU0000001l7dZIAQ","005U0000001BtzpIAC","010200","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010200","Sarasota","10.0","","CI0102003","CI-FL-MNTR-HH-Sarasota-IDD","ARY - Host Home","Outpatient","FL","2055 Wood St Suite 118","10||CI0102003","34237"
"a0vU0000001l7daIAA","005U0000001BtzpIAC","010210","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010210","Melbourne","10.0","","CI0102101","CI-FL-MNTR-TFC-Melbourne-ARY","ARY - Host Home","Outpatient","FL","100 Rialto Place Suite 515","10||CI0102101","32901"
"a0vU0000001l7dbIAA","005U0000001BtzpIAC","010210","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010210","Melbourne","10.0","","CI0102102","CI-FL-MNTR-CS-Melbourne-MH","ARY - Host Home","Outpatient","FL","100 Rialto Place Suite 515","10||CI0102102","32901"
"a0vU0000001l7dcIAA","005U0000001BtzpIAC","010230","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010230","Ocala","10.0","","CI0102301","CI-FL-MNTR-TFC-Ocala-ARY","ARY - Host Home","Outpatient","FL","3200 Sw 34th Av Bldg 200 Suite 203","10||CI0102301","34474"
"a0vU0000001l7ddIAA","005U0000001BtzpIAC","010230","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010230","Ocala","10.0","","CI0102302","CI-FL-MNTR-CS-Ocala-MH","ARY - Host Home","Outpatient","FL","3200 Sw 34th Av Bldg 200 Suite 203","10||CI0102302","34474"
"a0vU0000001l7deIAA","005U0000001BtzpIAC","010230","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010230","Ocala","10.0","","CI0102303","CI-FL-MNTR-HH-Ocala-IDD","ARY - Host Home","Outpatient","FL","3200 Sw 34 Av Bldg 200 Suite 203","10||CI0102303","34474"
"a0vU0000001l7dfIAA","005U0000001BtzpIAC","010231","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010231","Ocala","10.0","","CI0102311","CI-FL-MNTR-HH-OLD Ocala-IDD","IDD - Residential Host Home","Outpatient","FL","3200 Sw 34th Av Bldg 200 Suite 203","10||CI0102311","34474"
"a0vU0000001l7dgIAA","005U0000001BtzpIAC","010240","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010240","Gainesville","10.0","","CI0102401","CI-FL-MNTR-TFC-Gainesville-ARY","ARY - Host Home","Outpatient","FL","7731 W Newberry Rd","10||CI0102401","33919"
"a0vU0000001l7dhIAA","005U0000001BtzpIAC","010240","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010240","Gainesville","10.0","","CI0102402","CI-FL-MNTR-CS-Gainesville-MH","ARY - Host Home","Outpatient","FL","7731 W Newberry Rd","10||CI0102402","33919"
"a0vU0000001l7diIAA","005U0000001BtzpIAC","010250","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010250","Fort Myers","10.0","","CI0102501","CI-FL-MNTR-TFC-Fort Myers-ARY","ARY - Host Home","Outpatient","FL","8290 College Parkway Suite 202","10||CI0102501","33919"
"a0vU0000001l7djIAA","005U0000001BtzpIAC","010250","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010250","Fort Myers","10.0","","CI0102502","CI-FL-MNTR-CS-Fort Myers-MH","ARY - Host Home","Outpatient","FL","8290 College Parkway Suite 202","10||CI0102502","33919"
"a0vU0000001l7dkIAA","005U0000001BtzpIAC","010250","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010250","Fort Myers","10.0","","CI0102503","CI-FL-MNTR-HH-Fort Myers-IDD","ARY - Host Home","Outpatient","FL","8290 College Parkway Suite 202","10||CI0102503","33919"
"a0vU0000001l7dlIAA","005U0000001BtzpIAC","010260","2013-10-25T18:08:03.000Z","005U0000001BtzpIAC","010260","Plantation","10.0","","CI0102601","CI-FL-MNTR-TFC-Broward-ARY","ARY - Host Home","Outpatient","FL","600 N Pine Island Rd Suite 230","10||CI0102601","33324"
"a0vU0000001l7dmIAA","005U0000001BtzpIAC","010260","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010260","Plantation","10.0","954-423-1919","CI0102602","CI-FL-MNTR-CS-Broward-MH","ARY - Host Home","Outpatient","FL","600 N. Pine Island Rd. Suite 230","10||CI0102602","33324"
"a0vU0000001l7dnIAA","005U0000001BtzpIAC","010260","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010260","Plantation","10.0","","CI0102603","CI-FL-MNTR-HH-Broward-IDD","ARY - Host Home","Outpatient","FL","600 N Pine Island Rd Suite 230","10||CI0102603","33324"
"a0vU0000001l7doIAA","005U0000001BtzpIAC","010270","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010270","Tampa","10.0","","CI0102701","CI-FL-MNTR-TFC-Tampa-ARY","ARY - Host Home","Outpatient","FL","4600 W Cypress St Suite 465","10||CI0102701","33607"
"a0vU0000001l7dpIAA","005U0000001BtzpIAC","010270","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010270","Tampa","10.0","","CI0102702","CI-FL-MNTR-HH-Tampa-IDD","ARY - Host Home","Outpatient","FL","4600 W Cypress St Suite 465","10||CI0102702","33607"
"a0vU0000001l7dqIAA","005U0000001BtzpIAC","010280","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010280","Maitland","10.0","","CI0102801","CI-FL-MNTR-CS-Maitland-MH","ARY - Host Home","Outpatient","FL","2500 Maitland Center Parkway Suite 314","10||CI0102801","32751"
"a0vU0000001l7drIAA","005U0000001BtzpIAC","010280","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010280","Maitland","10.0","","CI0102802","CI-FL-MNTR-TFC-Maitland-ARY","ARY - Host Home","Outpatient","FL","2500 Maitland Center Parkway Suite 314","10||CI0102802","32751"
"a0vU0000001l7dsIAA","005U0000001BtzpIAC","010280","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010280","Maitland","10.0","407-661-1110","CI0102803","CI-FL-MNTR-HH-Maitland-IDD","IDD - Residential Host Home","Outpatient","FL","2500 Maitland Center Parkway, Suite 314","10||CI0102803","32751"
"a0vU0000001l7dtIAA","005U0000001BtzpIAC","010290","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010290","Lakeland","10.0","","CI0102901","CI-FL-MNTR-TFC-Lakeland-ARY","ARY - Host Home","Outpatient","FL","5304 S Florida Av Sutie 406","10||CI0102901","32751"
"a0vU0000001l7duIAA","005U0000001BtzpIAC","010290","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010290","Lakeland","10.0","","CI0102902","CI-FL-MNTR-HH-Lakeland-IDD","ARY - Host Home","Outpatient","FL","5304 S Florida Av Suite 406","10||CI0102902","33813"
"a0vU0000001l7dvIAA","005U0000001BtzpIAC","010292","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010292","Stuart","10.0","772-223-0238","CI0102921","CI-FL-MNTR-TFC-Pt. ST. Lucie-ARY","ARY - Host Home","Inpatient/Residential","FL","2897 Se Monroe Street","10||CI0102921","34997"
"a0vU0000001l7dwIAA","005U0000001BtzpIAC","010292","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010292","Stuart","10.0","772-223-0238","CI01029210","CI-FL-MNTR-TFC-Pt St Lucie-ARY","ARY - Host Home","Outpatient","FL","2897 Se Montroe St","10||CI01029210","34997"
"a0vU0000001l7dxIAA","005U0000001BtzpIAC","010518","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010518","Fort Lauderdale","10.0","954-316-4926","CI0105180","CI-FL-MNTR-FCT-IIH-S BROWARD-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","4101 Ravenswood Rd, Ste 323","10||CI0105180","33312"
"a0vU0000001l7dyIAA","005U0000001BtzpIAC","010895","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010895","Miami","10.0","954-423-1919","CI0108950","CI-FL-MNTR-IFCS-IIH-S MIAMI-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","12955 Sw 132nd St, Ste 202","10||CI0108950","33186-6224"
"a0vU0000001l7dzIAA","005U0000001BtzpIAC","010896","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010896","Fort Lauderdale","10.0","954-316-4926","CI0108960","CI-FL-MNTR-IFCS-IIH-S BROWARD-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","4101 Ravenswood Rd, Ste 323","10||CI0108960","33312-5354"
"a0vU0000001l7e0IAA","005U0000001BtzpIAC","010897","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010897","Tamarac","10.0","","CI0108970","CI-FL-MNTR-IFCS-IIH-N BROWARD-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","5850 N Hiatus Rd, Ste E","10||CI0108970","33321-6425"
"a0vU0000001l7e1IAA","005U0000001BtzpIAC","010898","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010898","Miami Lakes","10.0","305-823-8665","CI0108980","CI-FL-MNTR-IFCS-IIH-N MIAMI-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","FL","14400 Nw 77th Ct","10||CI0108980","33016-1589"
"a0vU0000001l7e2IAA","005U0000001BtzpIAC","010200","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010200","Sarasota","10.0","","PA0102001","PA-FL-MNTR-CS-Sarasota-MH","ARY - Host Home","Outpatient","FL","2055 Wood St Suite 118","10||PA0102001","34237-7928"
"a0vU0000001l7e3IAA","005U0000001BtzpIAC","010210","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010210","Melbourne","10.0","321-726-9423","PA0102101","PA-FL-MNTR-TFC-Melbourne-ARY","ARY - Host Home","Outpatient","FL","100 Rialto Place, Suite 515","10||PA0102101","32901-3008"
"a0vU0000001l7e4IAA","005U0000001BtzpIAC","010021","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010021","Miami","10.0","305-670-0729","PA0102211","PA-FL-MNTR-CS-Miami-MH","ARY - Host Home","Outpatient","FL","7300 N. Kendall Dr., Suite 360","10||PA0102211","33156-7839"
"a0vU0000001l7e5IAA","005U0000001BtzpIAC","010230","2013-10-25T18:08:04.000Z","005U0000001BtzpIAC","010230","Ocala","10.0","","PA0102301","PA-FL-MNTR-CS-Ocala-MH","ARY - Host Home","Outpatient","FL","3200 Sw 34th Av Bldg 200 Suite 203","10||PA0102301","34474-7408"
"a0vU0000001l7e6IAA","005U0000001BtzpIAC","010240","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010240","Gainesville","10.0","","PA0102401","PA-FL-MNTR-CS-Gainesville-MH","ARY - Host Home","Outpatient","FL","7731 W Newberry Rd","10||PA0102401","32606-9246"
"a0vU0000001l7e7IAA","005U0000001BtzpIAC","010250","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010250","Fort Myers","10.0","","PA0102501","PA-FL-MNTR-CS-Fort Myers-MH","ARY - Host Home","Outpatient","FL","8290 College Parkway Suite 202","10||PA0102501","33919-5124"
"a0vU0000001l7e8IAA","005U0000001BtzpIAC","010260","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010260","Plantation","10.0","954-423-1919","PA0102601","PA-FL-MNTR-CS-Broward-MH","ARY - Host Home","Outpatient","FL","600 N. Pine Island Road","10||PA0102601","33324-1393"
"a0vU0000001l7e9IAA","005U0000001BtzpIAC","010271","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010271","Tampa","10.0","813-281-0123","PA0102711","PA-FL-MNTR-CS-Tampa-MH FY11 NS","ARY - Clinical/Outpatient Therapy","Outpatient","FL","5820 W Cypress St., Ste H","10||PA0102711","33607-1751"
"a0vU0000001l7eAIAQ","005U0000001BtzpIAC","010281","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010281","Maitland","10.0","407-539-0553","PA0102811","PA-FL-MNTR-CS-Orlando-MH FY11 NS","ARY - Clinical/Outpatient Therapy","Outpatient","FL","711 N Orlando Ave, Ste 203","10||PA0102811","32751-4403"
"a0vU0000001l7eBIAQ","005U0000001BtzpIAC","010290","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010290","Lakeland","10.0","","PA0102901","PA-FL-MNTR-CS-Lakeland-MH","ARY - Host Home","Outpatient","FL","5304 S Florida Av Suite 406","10||PA0102901","33813-4914"
"a0vU0000001l7eCIAQ","005U0000001BtzpIAC","010500","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","010500","Ocala","10.0","","PA0105001","PA-FL-MNTR-TFC-Kingsbury-ARY","ARY - Day School","Outpatient","FL","5895 Southeast 83rd Street","10||PA0105001","34472-9296"
"a0vU0000001l7eDIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Decatur","11.0","770-496-5500","011030000","GA-MNTR-CSS-FITICSP-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","2799 Lawrenceville Highway Suite 201","11||011030000","30033-2517"
"a0vU0000001l7eEIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Decatur","11.0","770-496-5500","011030002","GA-MNTR-CSS-ADOPTPLACE-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","2799 Lawrenceville Highway Suite 201","11||011030002","30033-2517"
"a0vU0000001l7eFIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Decatur","11.0","770-496-5500","011030003","GA-MNTR-CSS-FITSAU-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","2799 Lawrenceville Highway Suite 201","11||011030003","30033-2517"
"a0vU0000001l7eGIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Decatur","11.0","770-496-5500","011030004","GA-MNTR-CSS-ADOPTCONV-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","2799 Lawrenceville Highway Suite 201","11||011030004","30033-2517"
"a0vU0000001l7eHIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Savannah","11.0","912-354-8990","011030005","GA-MNTR-CSS-FITSAU SAV-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","7130 Hodgson Memorial Drive","11||011030005","31406"
"a0vU0000001l7eIIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Atlanta","11.0","877-728-1567","011030006","GA-MNTR-CSS-FITSAU ATL-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","18 Executive Park Drive, Suite 1823","11||011030006","30329-6851"
"a0vU0000001l7eJIAQ","005U0000001BtzpIAC","011030","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011030","Martinez","11.0","706-868-5268","011030007","GA-MNTR-CSS-FITSAU AUG-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","4210 Columbia Rd., Suite 17a","11||011030007","30097-0449"
"a0vU0000001l7eKIAQ","005U0000001BtzpIAC","011031","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011031","Atlanta","11.0","770-496-5500","011031000","GA-MNTR-CSS-PERMANENCY-ARY","ARY - Clinical/Outpatient Therapy","Outpatient","GA","18 Executive Park Drive Ste 1823","11||011031000","30329-2204"
"a0vU0000001l7eLIAQ","005U0000001BtzpIAC","011040","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011040","Macon","11.0","478-785-0005","011040000","GA-MNTR-HH-MACON-IDD","IDD - Residential Host Home","Inpatient/Residential","GA","4977 Mt Pleasant Road  Macon","11||011040000","31216-5517"
"a0vU0000001l7eMIAQ","005U0000001BtzpIAC","011040","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011040","Macon","11.0","478-785-0005","011040001","GA-MNTR-HH-MACON4220TRUDIADR-IDD","IDD - Residential Host Home","Inpatient/Residential","GA","4977 Mt Pleasant Road","11||011040001","31216-5517"
"a0vU0000001l7eNIAQ","005U0000001BtzpIAC","011040","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011040","Macon","11.0","478-785-0005","011040002","GA-MNTR-HH-MACON231YOUNGBLOODRD-IDD","IDD - Residential Host Home","Inpatient/Residential","GA","4977 Mt Pleasant Road","11||011040002","31216-5517"
"a0vU0000001l7eOIAQ","005U0000001BtzpIAC","011040","2013-10-25T18:08:05.000Z","005U0000001BtzpIAC","011040","Macon","11.0","478-785-0005","011040003","GA-MNTR-HH-MACON3559MORGANDR-IDD","IDD - Residential Host Home","Inpatient/Residential","GA","4977 Mt Pleasant Road","11||011040003","31216-5517"
